"","x"
"E01011742",8
"E01011743",7
"E01011744",7
"E01011745",10
"E01011746",10
"E01011747",10
"E01011748",6
"E01011749",6
"E01011750",10
"E01011751",7
"E01011752",9
"E01011753",6
"E01011754",8
"E01011755",2
"E01011756",10
"E01011757",6
"E01011758",8
"E01011759",8
"E01011760",9
"E01011761",6
"E01011762",9
"E01011763",8
"E01011764",8
"E01011765",6
"E01011766",6
"E01011767",2
"E01011768",7
"E01011769",7
"E01011770",6
"E01011771",8
"E01011772",6
"E01011773",7
"E01011774",6
"E01011775",2
"E01011776",8
"E01011777",6
"E01011778",6
"E01011779",6
"E01011780",10
"E01011781",8
"E01011782",6
"E01011783",8
"E01011784",6
"E01011785",8
"E01011786",8
"E01011787",6
"E01011788",6
"E01011789",10
"E01011790",8
"E01011791",8
"E01011792",10
"E01011793",6
"E01011794",6
"E01011795",6
"E01011796",7
"E01011797",1
"E01011798",5
"E01011799",6
"E01011800",7
"E01011801",6
"E01011802",5
"E01011803",10
"E01011804",6
"E01011805",8
"E01011806",6
"E01011807",8
"E01011808",6
"E01011809",8
"E01011810",6
"E01011811",10
"E01011812",7
"E01011813",8
"E01011814",8
"E01011815",8
"E01011816",8
"E01011817",8
"E01011818",6
"E01011819",6
"E01011820",6
"E01011821",6
"E01011822",6
"E01011823",6
"E01011824",8
"E01011825",7
"E01011826",7
"E01011827",7
"E01011828",5
"E01011829",7
"E01011830",6
"E01011831",5
"E01011832",6
"E01011833",6
"E01011834",6
"E01011835",6
"E01011836",6
"E01011837",8
"E01011838",10
"E01011839",6
"E01011840",8
"E01011841",6
"E01011842",10
"E01011843",6
"E01011844",1
"E01011845",7
"E01011846",7
"E01011847",7
"E01011848",7
"E01011849",2
"E01011850",10
"E01011851",8
"E01011852",8
"E01011853",8
"E01011854",8
"E01011855",6
"E01011856",8
"E01011857",2
"E01011858",6
"E01011859",8
"E01011860",6
"E01011861",6
"E01011862",8
"E01011863",10
"E01011864",10
"E01011865",8
"E01011866",8
"E01011867",8
"E01011868",8
"E01011869",8
"E01011870",6
"E01011871",8
"E01011872",8
"E01011873",7
"E01011874",7
"E01011875",4
"E01011876",6
"E01011877",6
"E01011878",7
"E01011879",7
"E01011880",7
"E01011881",7
"E01011882",7
"E01011883",6
"E01011884",2
"E01011885",2
"E01011886",7
"E01011887",7
"E01011888",7
"E01011889",2
"E01011890",7
"E01011891",6
"E01011892",6
"E01011893",7
"E01011894",7
"E01011895",7
"E01011896",6
"E01011897",8
"E01011898",5
"E01011899",10
"E01011900",8
"E01011901",10
"E01011902",6
"E01011903",6
"E01011904",10
"E01011905",2
"E01011906",10
"E01011907",9
"E01011908",5
"E01011909",6
"E01011910",10
"E01011911",8
"E01011912",8
"E01011913",8
"E01011914",8
"E01011915",8
"E01011916",9
"E01011917",10
"E01011918",8
"E01011919",9
"E01011920",5
"E01011921",5
"E01011922",8
"E01011923",7
"E01011924",5
"E01011925",8
"E01011926",8
"E01011927",8
"E01011928",6
"E01011929",7
"E01011930",2
"E01011931",7
"E01011932",7
"E01011933",6
"E01011934",7
"E01011935",2
"E01011936",8
"E01011937",7
"E01011938",7
"E01011939",2
"E01011940",8
"E01011941",2
"E01011942",2
"E01011943",8
"E01011944",9
"E01011945",7
"E01011946",1
"E01011947",1
"E01011948",1
"E01011949",8
"E01011950",10
"E01011951",10
"E01011952",8
"E01011953",10
"E01011954",8
"E01011955",10
"E01011957",8
"E01011959",2
"E01011960",7
"E01011961",8
"E01011962",8
"E01011963",7
"E01011964",9
"E01011965",7
"E01011966",6
"E01011967",5
"E01011968",6
"E01011969",7
"E01011970",7
"E01011971",1
"E01011973",10
"E01011974",8
"E01011975",8
"E01011976",10
"E01011977",10
"E01011978",10
"E01011979",8
"E01011980",10
"E01011981",8
"E01011982",2
"E01011983",7
"E01011984",7
"E01011985",6
"E01011986",6
"E01011987",8
"E01011988",6
"E01011989",10
"E01011990",6
"E01011991",6
"E01011992",10
"E01011993",8
"E01011994",10
"E01011995",7
"E01011996",6
"E01011997",7
"E01011998",7
"E01011999",10
"E01012000",10
"E01012001",8
"E01012002",6
"E01012003",7
"E01012005",1
"E01012007",7
"E01012008",7
"E01012009",7
"E01012010",7
"E01012011",10
"E01012012",6
"E01012013",8
"E01012014",8
"E01012015",10
"E01012016",10
"E01012017",8
"E01012018",10
"E01012019",10
"E01012020",8
"E01012021",10
"E01012022",7
"E01012023",7
"E01012024",7
"E01012025",7
"E01012026",6
"E01012027",10
"E01012030",7
"E01012031",8
"E01012032",2
"E01012033",10
"E01012034",6
"E01012035",8
"E01012036",10
"E01012037",10
"E01012038",10
"E01012039",9
"E01012040",10
"E01012041",10
"E01012042",8
"E01012043",6
"E01012044",10
"E01012045",10
"E01012046",6
"E01012047",7
"E01012048",7
"E01012049",7
"E01012050",8
"E01012051",8
"E01012052",6
"E01012053",7
"E01012054",6
"E01012055",7
"E01012056",6
"E01012057",6
"E01012058",10
"E01012059",10
"E01012060",10
"E01012061",10
"E01012062",2
"E01012063",7
"E01012064",2
"E01012065",1
"E01012066",2
"E01012067",7
"E01012068",9
"E01012071",1
"E01012073",7
"E01012074",8
"E01012075",10
"E01012076",10
"E01012077",10
"E01012078",9
"E01012079",6
"E01012080",8
"E01012081",9
"E01012082",10
"E01012083",10
"E01012084",10
"E01012085",10
"E01012088",10
"E01012089",10
"E01012090",10
"E01012091",10
"E01012092",10
"E01012093",10
"E01012094",8
"E01012095",7
"E01012096",10
"E01012097",6
"E01012098",6
"E01012099",10
"E01012100",10
"E01012101",9
"E01012102",9
"E01012105",6
"E01012106",6
"E01012107",8
"E01012108",8
"E01012109",6
"E01012110",6
"E01012111",8
"E01012112",10
"E01012113",10
"E01012114",10
"E01012117",6
"E01012118",6
"E01012119",6
"E01012120",7
"E01012121",10
"E01012124",2
"E01012127",10
"E01012128",10
"E01012129",6
"E01012130",6
"E01012131",10
"E01012132",8
"E01012134",8
"E01012136",8
"E01012137",8
"E01012138",2
"E01012139",7
"E01012140",6
"E01012141",7
"E01012142",6
"E01012143",10
"E01012144",6
"E01012145",6
"E01012146",7
"E01012147",7
"E01012148",10
"E01012149",2
"E01012150",10
"E01012151",6
"E01012152",6
"E01012154",7
"E01012155",8
"E01012156",7
"E01012157",6
"E01012158",7
"E01012159",9
"E01012160",6
"E01012161",7
"E01012162",6
"E01012163",7
"E01012164",6
"E01012165",8
"E01012167",6
"E01012168",8
"E01012170",10
"E01012171",8
"E01012172",6
"E01012173",6
"E01012174",7
"E01012175",10
"E01012176",7
"E01012177",7
"E01012178",7
"E01012179",7
"E01012180",1
"E01012181",6
"E01012182",7
"E01012183",1
"E01012184",6
"E01012185",6
"E01012186",7
"E01012187",6
"E01012188",7
"E01012189",7
"E01012190",2
"E01012191",6
"E01012192",6
"E01012193",8
"E01012194",8
"E01012195",10
"E01012196",8
"E01012197",6
"E01012198",8
"E01012199",7
"E01012200",7
"E01012201",7
"E01012202",7
"E01012203",1
"E01012204",7
"E01012205",6
"E01012206",6
"E01012207",7
"E01012208",7
"E01012209",7
"E01012210",7
"E01012211",1
"E01012212",7
"E01012213",7
"E01012214",8
"E01012215",10
"E01012216",8
"E01012217",10
"E01012218",6
"E01012219",6
"E01012223",7
"E01012224",7
"E01012225",7
"E01012226",7
"E01012227",7
"E01012228",7
"E01012230",7
"E01012231",1
"E01012232",1
"E01012233",2
"E01012234",1
"E01012235",2
"E01012236",7
"E01012237",7
"E01012238",8
"E01012239",6
"E01012240",6
"E01012241",7
"E01012242",6
"E01012243",7
"E01012244",7
"E01012245",10
"E01012246",1
"E01012247",8
"E01012248",8
"E01012249",8
"E01012250",10
"E01012251",8
"E01012252",10
"E01012253",8
"E01012254",10
"E01012255",7
"E01012256",7
"E01012257",7
"E01012258",8
"E01012259",6
"E01012260",7
"E01012261",6
"E01012262",10
"E01012264",6
"E01012266",10
"E01012267",10
"E01012268",10
"E01012269",2
"E01012270",7
"E01012271",10
"E01012272",6
"E01012273",10
"E01012274",8
"E01012275",8
"E01012276",8
"E01012277",6
"E01012278",6
"E01012279",7
"E01012280",6
"E01012281",8
"E01012282",8
"E01012283",8
"E01012284",10
"E01012285",6
"E01012286",10
"E01012287",6
"E01012288",10
"E01012289",8
"E01012290",6
"E01012291",8
"E01012292",6
"E01012294",2
"E01012295",6
"E01012296",7
"E01012297",7
"E01012298",1
"E01012299",7
"E01012300",6
"E01012301",1
"E01012302",1
"E01012303",1
"E01012304",10
"E01012305",8
"E01012306",6
"E01012307",8
"E01012309",7
"E01012310",6
"E01012311",6
"E01012312",10
"E01012313",8
"E01012314",8
"E01012315",7
"E01012316",7
"E01012317",6
"E01012318",8
"E01012319",6
"E01012323",6
"E01012324",7
"E01012325",6
"E01012326",8
"E01012327",10
"E01012328",8
"E01012329",7
"E01012330",7
"E01012331",6
"E01012332",8
"E01012333",6
"E01012334",2
"E01012335",7
"E01012336",7
"E01012337",7
"E01012338",2
"E01012339",7
"E01012340",6
"E01012341",10
"E01012342",8
"E01012343",6
"E01012344",7
"E01012345",2
"E01012346",7
"E01012347",7
"E01012348",7
"E01012349",10
"E01012350",8
"E01012351",7
"E01012352",10
"E01012353",8
"E01012354",10
"E01012355",6
"E01012356",5
"E01012357",9
"E01012358",6
"E01012359",10
"E01012360",7
"E01012361",7
"E01012362",8
"E01012363",6
"E01012364",6
"E01012365",7
"E01012366",2
"E01012367",9
"E01012368",6
"E01012369",9
"E01012370",9
"E01012371",7
"E01012372",2
"E01012373",2
"E01012374",2
"E01012375",1
"E01012376",2
"E01012377",8
"E01012378",7
"E01012379",9
"E01012380",10
"E01012381",10
"E01012382",10
"E01012383",9
"E01012384",8
"E01012385",2
"E01012386",2
"E01012387",1
"E01012388",8
"E01012389",7
"E01012390",8
"E01012391",8
"E01012392",7
"E01012393",7
"E01012394",6
"E01012395",7
"E01012396",10
"E01012397",10
"E01012398",6
"E01012399",8
"E01012400",5
"E01012401",7
"E01012402",8
"E01012403",10
"E01012404",6
"E01012405",6
"E01012406",8
"E01012407",10
"E01012408",10
"E01012409",8
"E01012410",7
"E01012411",5
"E01012412",8
"E01012413",9
"E01012414",5
"E01012415",2
"E01012416",7
"E01012417",9
"E01012418",7
"E01012419",10
"E01012420",10
"E01012421",7
"E01012422",8
"E01012423",7
"E01012424",10
"E01012425",9
"E01012426",5
"E01012427",8
"E01012428",5
"E01012429",6
"E01012430",9
"E01012431",9
"E01012432",6
"E01012433",8
"E01012434",7
"E01012435",7
"E01012436",8
"E01012437",8
"E01012438",10
"E01012439",8
"E01012440",6
"E01012441",10
"E01012442",8
"E01012443",6
"E01012444",10
"E01012445",10
"E01012446",1
"E01012447",1
"E01012448",1
"E01012449",1
"E01012450",7
"E01012451",7
"E01012452",1
"E01012453",8
"E01012454",6
"E01012455",10
"E01012457",9
"E01012458",4
"E01012459",8
"E01012460",6
"E01012461",7
"E01012462",7
"E01012463",7
"E01012464",6
"E01012465",6
"E01012466",8
"E01012467",7
"E01012468",4
"E01012469",5
"E01012470",6
"E01012471",7
"E01012472",2
"E01012473",7
"E01012474",6
"E01012475",7
"E01012476",2
"E01012477",7
"E01012478",5
"E01012479",9
"E01012480",9
"E01012481",5
"E01012482",9
"E01012483",10
"E01012485",7
"E01012486",7
"E01012487",7
"E01012488",2
"E01012489",1
"E01012490",7
"E01012491",6
"E01012492",7
"E01012493",7
"E01012494",1
"E01012495",1
"E01012496",7
"E01012497",6
"E01012498",6
"E01012499",7
"E01012500",7
"E01012501",5
"E01012502",7
"E01012503",2
"E01012504",6
"E01012505",6
"E01012506",8
"E01012507",9
"E01012508",8
"E01012509",2
"E01012510",6
"E01012511",5
"E01012512",2
"E01012513",7
"E01012514",2
"E01012515",5
"E01012516",7
"E01012517",1
"E01012518",1
"E01012519",7
"E01012520",10
"E01012521",6
"E01012522",8
"E01012523",9
"E01012524",5
"E01012525",9
"E01012526",8
"E01012527",7
"E01012528",7
"E01012529",7
"E01012530",2
"E01012531",7
"E01012532",7
"E01012533",10
"E01012534",8
"E01012535",8
"E01012536",8
"E01012537",8
"E01012538",2
"E01012539",4
"E01012540",7
"E01012541",2
"E01012542",6
"E01012543",7
"E01012544",6
"E01012545",8
"E01012546",8
"E01012547",7
"E01012548",7
"E01012549",7
"E01012550",7
"E01012551",2
"E01012552",7
"E01012553",1
"E01012554",7
"E01012555",7
"E01012556",7
"E01012557",5
"E01012558",7
"E01012559",7
"E01012560",7
"E01012561",7
"E01012562",1
"E01012563",7
"E01012564",6
"E01012565",7
"E01012566",7
"E01012567",1
"E01012568",1
"E01012569",2
"E01012570",8
"E01012571",9
"E01012572",10
"E01012573",9
"E01012574",8
"E01012575",10
"E01012576",9
"E01012577",9
"E01012578",10
"E01012579",8
"E01012580",9
"E01012581",2
"E01012582",2
"E01012583",7
"E01012584",7
"E01012585",9
"E01012586",9
"E01012587",9
"E01012588",9
"E01012589",9
"E01012590",9
"E01012591",8
"E01012592",5
"E01012593",5
"E01012594",10
"E01012595",9
"E01012596",9
"E01012597",7
"E01012598",7
"E01012599",5
"E01012600",8
"E01012601",10
"E01012602",7
"E01012603",10
"E01012604",6
"E01012605",9
"E01012606",9
"E01012607",6
"E01012608",8
"E01012609",7
"E01012610",7
"E01012611",5
"E01012612",7
"E01012613",7
"E01012614",7
"E01012615",8
"E01012616",6
"E01012617",9
"E01012618",5
"E01012619",10
"E01012620",6
"E01012621",8
"E01012622",10
"E01012623",9
"E01012624",9
"E01012625",9
"E01012628",3
"E01012629",9
"E01012630",9
"E01012631",10
"E01012632",9
"E01012633",6
"E01012634",5
"E01012635",5
"E01012636",7
"E01012637",10
"E01012638",10
"E01012639",10
"E01012640",9
"E01012641",10
"E01012642",9
"E01012643",10
"E01012644",9
"E01012645",5
"E01012646",10
"E01012647",8
"E01012648",9
"E01012649",10
"E01012650",9
"E01012651",5
"E01012652",7
"E01012653",9
"E01012654",9
"E01012655",10
"E01012656",9
"E01012657",9
"E01012658",9
"E01012659",5
"E01012660",7
"E01012661",5
"E01012662",8
"E01012663",6
"E01012664",5
"E01012665",6
"E01012666",9
"E01012667",6
"E01012668",5
"E01012669",9
"E01012670",10
"E01012671",10
"E01012672",10
"E01012673",10
"E01012674",10
"E01012675",10
"E01012676",9
"E01012677",9
"E01012678",10
"E01012679",10
"E01012680",10
"E01012681",10
"E01012682",10
"E01012683",10
"E01012684",10
"E01012685",9
"E01012686",10
"E01012687",10
"E01012688",8
"E01012689",9
"E01012690",6
"E01012691",6
"E01012692",8
"E01012693",5
"E01012694",9
"E01012695",9
"E01012696",9
"E01012697",8
"E01012698",10
"E01012699",6
"E01012700",5
"E01012701",5
"E01012702",10
"E01012703",6
"E01012704",10
"E01012705",8
"E01012706",5
"E01012707",9
"E01012708",9
"E01012709",9
"E01012710",5
"E01012711",9
"E01012712",5
"E01012713",5
"E01012714",5
"E01012715",5
"E01012716",5
"E01012717",7
"E01012718",7
"E01012719",5
"E01012720",10
"E01012721",10
"E01012722",7
"E01012723",6
"E01012724",10
"E01012725",5
"E01012726",6
"E01012727",5
"E01012728",9
"E01012729",6
"E01012730",6
"E01012731",6
"E01012732",8
"E01012733",9
"E01012734",9
"E01012735",10
"E01012736",10
"E01012737",10
"E01012738",10
"E01012739",10
"E01012740",5
"E01012741",9
"E01012742",9
"E01012743",9
"E01012744",9
"E01012745",9
"E01012746",9
"E01012747",7
"E01012748",10
"E01012749",9
"E01012750",9
"E01012751",10
"E01012752",9
"E01012753",5
"E01012754",9
"E01012755",9
"E01012756",5
"E01012757",5
"E01012758",5
"E01012759",9
"E01012760",5
"E01012761",9
"E01012762",5
"E01012763",9
"E01012764",6
"E01012765",5
"E01012766",5
"E01012767",5
"E01012768",5
"E01012769",5
"E01012770",7
"E01012771",5
"E01012772",5
"E01012773",5
"E01012774",5
"E01012775",9
"E01012776",5
"E01012777",8
"E01012778",10
"E01012779",10
"E01012780",10
"E01012781",10
"E01012782",10
"E01012783",10
"E01012784",8
"E01012785",10
"E01012786",8
"E01012787",10
"E01012788",10
"E01012789",10
"E01012790",10
"E01012791",7
"E01012792",5
"E01012793",5
"E01012794",5
"E01012795",9
"E01012796",5
"E01012797",6
"E01012798",8
"E01012799",5
"E01012800",5
"E01012801",6
"E01012802",5
"E01012803",5
"E01012804",5
"E01012805",9
"E01012806",9
"E01012807",5
"E01012808",10
"E01012809",9
"E01012810",5
"E01012811",7
"E01012812",7
"E01012813",7
"E01012814",7
"E01012815",2
"E01012816",5
"E01012817",5
"E01012818",5
"E01012819",5
"E01012820",5
"E01012821",8
"E01012822",6
"E01012823",9
"E01012824",6
"E01012825",6
"E01012826",9
"E01012827",5
"E01012828",6
"E01012829",5
"E01012830",5
"E01012832",4
"E01012833",8
"E01012834",10
"E01012835",7
"E01012836",10
"E01012837",8
"E01012838",10
"E01012839",6
"E01012840",10
"E01012841",10
"E01012842",10
"E01012843",10
"E01012844",10
"E01012845",10
"E01012846",10
"E01012847",10
"E01012848",9
"E01012849",10
"E01012850",9
"E01012851",9
"E01012852",10
"E01012854",10
"E01012855",10
"E01012856",10
"E01012857",10
"E01012858",10
"E01012859",9
"E01012860",9
"E01012862",10
"E01012863",9
"E01012864",9
"E01012865",9
"E01012866",9
"E01012867",9
"E01012868",5
"E01012869",9
"E01012870",5
"E01012871",9
"E01012872",9
"E01012873",10
"E01012874",10
"E01012875",10
"E01012876",10
"E01012877",10
"E01012878",10
"E01012879",10
"E01012880",10
"E01012881",10
"E01012882",6
"E01012883",6
"E01012884",8
"E01012886",8
"E01012887",10
"E01012888",10
"E01012889",10
"E01012891",10
"E01012892",9
"E01012893",10
"E01012894",8
"E01012895",10
"E01012896",5
"E01012897",10
"E01012898",10
"E01012899",9
"E01012900",9
"E01012901",9
"E01012902",5
"E01012903",9
"E01012904",5
"E01012905",10
"E01012906",10
"E01012907",8
"E01012908",10
"E01012909",2
"E01012910",6
"E01012911",2
"E01012912",6
"E01012913",6
"E01012914",5
"E01012915",9
"E01012916",5
"E01012917",8
"E01012918",10
"E01012919",1
"E01012920",3
"E01012921",1
"E01012922",3
"E01012923",3
"E01012924",7
"E01012925",1
"E01012926",7
"E01012927",1
"E01012928",10
"E01012929",6
"E01012930",6
"E01012931",10
"E01012932",8
"E01012933",7
"E01012934",6
"E01012935",7
"E01012936",5
"E01012937",7
"E01012938",6
"E01012939",1
"E01012940",7
"E01012941",6
"E01012942",7
"E01012943",9
"E01012944",10
"E01012945",9
"E01012946",10
"E01012947",6
"E01012948",10
"E01012949",8
"E01012950",7
"E01012951",9
"E01012952",9
"E01012953",5
"E01012954",1
"E01012955",7
"E01012956",7
"E01012957",7
"E01012958",1
"E01012959",2
"E01012960",7
"E01012961",6
"E01012962",7
"E01012963",6
"E01012964",6
"E01012965",7
"E01012966",4
"E01012967",1
"E01012968",1
"E01012969",1
"E01012970",1
"E01012972",1
"E01012973",1
"E01012974",7
"E01012975",7
"E01012976",6
"E01012977",1
"E01012978",1
"E01012979",5
"E01012980",6
"E01012981",3
"E01012982",5
"E01012983",1
"E01012984",2
"E01012985",7
"E01012986",6
"E01012987",3
"E01012988",7
"E01012989",1
"E01012990",3
"E01012991",3
"E01012992",4
"E01012993",7
"E01012994",6
"E01012995",6
"E01012996",1
"E01012997",9
"E01012998",1
"E01012999",9
"E01013000",9
"E01013001",7
"E01013002",8
"E01013003",6
"E01013004",6
"E01013005",7
"E01013006",7
"E01013007",7
"E01013008",7
"E01013009",6
"E01013010",7
"E01013011",7
"E01013012",1
"E01013013",7
"E01013014",7
"E01013015",7
"E01013016",1
"E01013017",7
"E01013018",7
"E01013019",5
"E01013020",3
"E01013021",1
"E01013022",3
"E01013023",3
"E01013024",7
"E01013025",1
"E01013026",7
"E01013027",2
"E01013028",2
"E01013029",5
"E01013030",2
"E01013031",2
"E01013032",2
"E01013033",7
"E01013034",2
"E01013035",2
"E01013036",7
"E01013037",7
"E01013038",8
"E01013039",2
"E01013040",7
"E01013041",7
"E01013042",1
"E01013043",1
"E01013044",1
"E01013045",8
"E01013046",7
"E01013047",6
"E01013048",2
"E01013049",6
"E01013050",4
"E01013051",6
"E01013052",1
"E01013053",1
"E01013054",1
"E01013055",7
"E01013056",7
"E01013057",1
"E01013058",1
"E01013059",1
"E01013060",1
"E01013061",1
"E01013062",7
"E01013063",7
"E01013064",1
"E01013065",7
"E01013066",1
"E01013067",1
"E01013068",1
"E01013069",7
"E01013070",1
"E01013071",8
"E01013072",7
"E01013073",7
"E01013074",7
"E01013075",2
"E01013076",4
"E01013077",7
"E01013078",2
"E01013079",3
"E01013080",10
"E01013081",2
"E01013082",6
"E01013083",10
"E01013084",10
"E01013085",7
"E01013086",6
"E01013087",3
"E01013088",1
"E01013089",7
"E01013090",1
"E01013091",1
"E01013092",1
"E01013093",1
"E01013094",7
"E01013095",5
"E01013096",7
"E01013097",2
"E01013098",2
"E01013099",4
"E01013100",2
"E01013101",1
"E01013102",1
"E01013103",7
"E01013104",2
"E01013105",7
"E01013106",6
"E01013107",6
"E01013108",1
"E01013110",7
"E01013111",7
"E01013112",7
"E01013113",1
"E01013114",1
"E01013115",7
"E01013116",1
"E01013117",7
"E01013118",1
"E01013119",3
"E01013120",2
"E01013121",2
"E01013122",3
"E01013123",1
"E01013124",7
"E01013125",3
"E01013126",3
"E01013127",3
"E01013128",9
"E01013129",9
"E01013130",8
"E01013131",9
"E01013132",6
"E01013133",9
"E01013134",6
"E01013135",6
"E01013136",10
"E01013137",10
"E01013138",10
"E01013139",10
"E01013140",10
"E01013141",9
"E01013142",10
"E01013143",9
"E01013144",10
"E01013145",7
"E01013146",2
"E01013147",8
"E01013148",7
"E01013149",7
"E01013150",7
"E01013151",7
"E01013152",7
"E01013153",7
"E01013154",7
"E01013155",7
"E01013156",8
"E01013157",1
"E01013158",6
"E01013159",9
"E01013160",5
"E01013161",9
"E01013162",9
"E01013163",6
"E01013164",6
"E01013165",9
"E01013166",7
"E01013167",5
"E01013168",1
"E01013169",6
"E01013170",7
"E01013171",7
"E01013172",7
"E01013173",7
"E01013174",10
"E01013175",2
"E01013176",6
"E01013177",10
"E01013178",7
"E01013179",6
"E01013180",6
"E01013181",9
"E01013182",5
"E01013183",5
"E01013184",9
"E01013185",7
"E01013186",5
"E01013187",9
"E01013188",5
"E01013189",7
"E01013190",1
"E01013191",7
"E01013192",6
"E01013193",7
"E01013194",7
"E01013195",9
"E01013196",9
"E01013197",5
"E01013198",9
"E01013199",9
"E01013200",5
"E01013201",9
"E01013202",9
"E01013203",10
"E01013204",8
"E01013205",10
"E01013206",8
"E01013207",6
"E01013208",10
"E01013209",10
"E01013210",10
"E01013211",6
"E01013212",10
"E01013213",6
"E01013214",2
"E01013215",1
"E01013216",1
"E01013217",7
"E01013218",9
"E01013219",9
"E01013220",10
"E01013221",10
"E01013222",9
"E01013223",1
